gvkey,indfmt,datafmt,consol,popsrc,curcd,fyear,fyr,datadate,sedol,conm,costat,fic
209985,FS,HIST_STD,C,I,ZAR,1994,3,19950331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,ZAR,1995,3,19960331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,ZAR,1996,3,19970331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,ZAR,1997,3,19980331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,ZAR,1998,3,19990331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,ZAR,1999,3,20000331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,ZAR,2000,3,20010331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,ZAR,2001,3,20020331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,ZAR,2002,3,20030331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,ZAR,2003,3,20040331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,GBP,2004,3,20050331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,GBP,2005,3,20060331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,GBP,2006,3,20070331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,GBP,2007,3,20080331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,GBP,2008,3,20090331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,GBP,2009,3,20100331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,GBP,2010,3,20110331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,GBP,2011,3,20120331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,GBP,2012,3,20130331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,GBP,2013,3,20140331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,GBP,2014,3,20150331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,GBP,2015,3,20160331,B17BBR6,INVESTEC LTD,A,ZAF
209985,FS,HIST_STD,C,I,GBP,2016,3,20170331,B17BBR6,INVESTEC LTD,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,1997,3,19980331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,1998,3,19990331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,1999,3,20000331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2000,3,20010331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2001,3,20020331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2002,3,20030331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2003,3,20040331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2004,3,20050331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2005,3,20060331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2006,3,20070331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2007,3,20080331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2008,3,20090331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2009,3,20100331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2010,3,20110331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2011,3,20120331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2012,3,20130331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2013,3,20140331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2014,3,20150331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2015,3,20160331,6650443,INVICTA HOLDINGS,A,ZAF
209987,INDL,HIST_STD,C,I,ZAR,2016,3,20170331,6650443,INVICTA HOLDINGS,A,ZAF
209992,INDL,HIST_STD,C,I,ZAR,1996,9,19960930,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,1997,9,19970930,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,1998,9,19980930,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,1998,2,19990228,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,1999,2,20000229,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,2000,2,20010228,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,2001,2,20020228,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,2002,2,20030228,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,2003,2,20040229,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,2004,2,20050228,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,2005,2,20060228,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,2006,2,20070228,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,2007,2,20080229,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,2008,2,20090228,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,2009,2,20100228,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209992,INDL,HIST_STD,C,I,ZAR,2010,2,20110228,6489357,KAIROS INDUSTRIAL HLDGS LTD,I,ZAF
209995,INDL,HIST_STD,C,I,ZAR,1998,12,19981231,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,1999,12,19991231,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2000,12,20001231,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2001,12,20011231,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2003,6,20030630,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2004,6,20040630,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2005,6,20050630,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2006,6,20060630,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2007,6,20070630,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2008,6,20080630,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2008,2,20090228,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2009,2,20100228,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2010,2,20110228,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2011,2,20120229,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2012,2,20130228,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2013,2,20140228,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2014,2,20150228,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2015,2,20160229,BD72JD5,EFORA ENERGY LTD,A,ZAF
209995,INDL,HIST_STD,C,I,ZAR,2016,2,20170228,BD72JD5,EFORA ENERGY LTD,A,ZAF
210037,FS,HIST_STD,C,I,ZAR,1997,9,19970930,B16S0X7,EMERGENT PROPERTIES LTD,I,ZAF
210037,FS,HIST_STD,C,I,ZAR,1998,9,19980930,B16S0X7,EMERGENT PROPERTIES LTD,I,ZAF
210037,FS,HIST_STD,C,I,ZAR,1999,9,19990930,B16S0X7,EMERGENT PROPERTIES LTD,I,ZAF
210037,FS,HIST_STD,C,I,ZAR,2000,9,20000930,B16S0X7,EMERGENT PROPERTIES LTD,I,ZAF
210037,FS,HIST_STD,C,I,ZAR,2001,9,20010930,B16S0X7,EMERGENT PROPERTIES LTD,I,ZAF
210037,FS,HIST_STD,C,I,ZAR,2002,9,20020930,B16S0X7,EMERGENT PROPERTIES LTD,I,ZAF
210037,FS,HIST_STD,C,I,ZAR,2003,9,20030930,B16S0X7,EMERGENT PROPERTIES LTD,I,ZAF
210037,FS,HIST_STD,C,I,ZAR,2004,9,20040930,B16S0X7,EMERGENT PROPERTIES LTD,I,ZAF
210037,FS,HIST_STD,C,I,ZAR,2005,9,20050930,B16S0X7,EMERGENT PROPERTIES LTD,I,ZAF
210037,FS,HIST_STD,C,I,ZAR,2006,9,20060930,B16S0X7,EMERGENT PROPERTIES LTD,I,ZAF
210037,FS,HIST_STD,C,I,ZAR,2007,9,20070930,B16S0X7,EMERGENT PROPERTIES LTD,I,ZAF
210040,INDL,HIST_STD,C,I,ZAR,1996,3,19970331,6023573,AMALGAMATED BEVERAGE INDS,I,ZAF
210040,INDL,HIST_STD,C,I,ZAR,1997,3,19980331,6023573,AMALGAMATED BEVERAGE INDS,I,ZAF
210040,INDL,HIST_STD,C,I,ZAR,1998,3,19990331,6023573,AMALGAMATED BEVERAGE INDS,I,ZAF
210040,INDL,HIST_STD,C,I,ZAR,1999,3,20000331,6023573,AMALGAMATED BEVERAGE INDS,I,ZAF
210040,INDL,HIST_STD,C,I,ZAR,2000,3,20010331,6023573,AMALGAMATED BEVERAGE INDS,I,ZAF
210040,INDL,HIST_STD,C,I,ZAR,2001,3,20020331,6023573,AMALGAMATED BEVERAGE INDS,I,ZAF
210040,INDL,HIST_STD,C,I,ZAR,2002,3,20030331,6023573,AMALGAMATED BEVERAGE INDS,I,ZAF
210040,INDL,HIST_STD,C,I,ZAR,2003,3,20040331,6023573,AMALGAMATED BEVERAGE INDS,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,1996,4,19970430,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,1997,4,19980430,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,1998,4,19990430,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,1999,4,20000430,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,2000,4,20010430,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,2001,7,20010731,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,2002,7,20020731,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,2003,7,20030731,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,2003,1,20040131,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,2004,1,20050131,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,2005,1,20060131,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,2006,2,20070228,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,2008,8,20080831,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,2009,8,20090831,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,2010,8,20100831,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210041,FS,HIST_STD,C,I,ZAR,2011,8,20110831,6031338,QUANTUM PROPERTY GROUP LTD,I,ZAF
210044,INDL,HIST_STD,C,I,ZAR,1997,12,19971231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,1998,12,19981231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,1999,12,19991231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2000,12,20001231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2001,12,20011231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2002,12,20021231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2003,12,20031231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2004,12,20041231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2005,12,20051231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2006,12,20061231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2007,12,20071231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2008,12,20081231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2009,12,20091231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2010,12,20101231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2011,12,20111231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2012,12,20121231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2013,12,20131231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2014,12,20141231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2015,12,20151231,6082187,BASIL READ HLDGS,A,ZAF
210044,INDL,HIST_STD,C,I,ZAR,2016,12,20161231,6082187,BASIL READ HLDGS,A,ZAF
210049,INDL,HIST_STD,C,I,ZAR,1998,7,19980731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,1999,7,19990731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,2000,7,20000731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,2001,7,20010731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,2002,7,20020731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,2003,7,20030731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,2004,7,20040731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,2005,7,20050731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,2006,7,20060731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,2007,7,20070731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,2008,7,20080731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,2009,7,20090731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,2010,7,20100731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,2011,7,20110731,6183325,CERAMIC INDS LTD,I,ZAF
210049,INDL,HIST_STD,C,I,ZAR,2012,7,20120731,6183325,CERAMIC INDS LTD,I,ZAF
210051,INDL,HIST_STD,C,I,ZAR,1999,6,19990630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2000,6,20000630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2001,6,20010630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2002,6,20020630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2003,6,20030630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2004,6,20040630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2005,6,20050630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2006,6,20060630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2007,6,20070630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2008,6,20080630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2009,6,20090630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2010,6,20100630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2011,6,20110630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2012,6,20120630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2013,6,20130630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2014,6,20140630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2015,6,20150630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2016,6,20160630,6197810,CITY LODGE HOTELS,A,ZAF
210051,INDL,HIST_STD,C,I,ZAR,2017,6,20170630,6197810,CITY LODGE HOTELS,A,ZAF
210052,INDL,HIST_STD,C,I,ZAR,1996,6,19960630,6216522,CONCOR,I,ZAF
210052,INDL,HIST_STD,C,I,ZAR,1997,6,19970630,6216522,CONCOR,I,ZAF
210052,INDL,HIST_STD,C,I,ZAR,1998,6,19980630,6216522,CONCOR,I,ZAF
210052,INDL,HIST_STD,C,I,ZAR,1999,6,19990630,6216522,CONCOR,I,ZAF
210052,INDL,HIST_STD,C,I,ZAR,2000,6,20000630,6216522,CONCOR,I,ZAF
210052,INDL,HIST_STD,C,I,ZAR,2001,6,20010630,6216522,CONCOR,I,ZAF
210052,INDL,HIST_STD,C,I,ZAR,2002,6,20020630,6216522,CONCOR,I,ZAF
210052,INDL,HIST_STD,C,I,ZAR,2003,6,20030630,6216522,CONCOR,I,ZAF
210052,INDL,HIST_STD,C,I,ZAR,2004,6,20040630,6216522,CONCOR,I,ZAF
210052,INDL,HIST_STD,C,I,ZAR,2005,6,20050630,6216522,CONCOR,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,1996,6,19960630,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,1997,6,19970630,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,1998,12,19981231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,1999,12,19991231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2000,12,20001231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2001,12,20011231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2002,12,20021231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2003,12,20031231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2004,12,20041231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2005,12,20051231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2006,12,20061231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2007,12,20071231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2008,12,20081231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2009,12,20091231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2010,12,20101231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2011,12,20111231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2012,12,20121231,6219714,CONTROL INSTRUMENT,I,ZAF
210053,INDL,HIST_STD,C,I,ZAR,2013,12,20131231,6219714,CONTROL INSTRUMENT,I,ZAF
210057,INDL,HIST_STD,C,I,ZAR,1996,3,19970331,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,ZAR,1997,3,19980331,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,ZAR,1998,3,19990331,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,ZAR,1999,3,20000331,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,ZAR,2000,3,20010331,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,ZAR,2001,3,20020331,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,ZAR,2002,2,20030228,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2003,2,20040229,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2004,2,20050228,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2005,2,20060228,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2006,2,20070228,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2007,2,20080229,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2008,2,20090228,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2009,2,20100228,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2010,2,20110228,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2011,2,20120229,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2012,2,20130228,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2013,2,20140228,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2014,2,20150228,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2015,2,20160229,6149479,DATATEC LTD,A,ZAF
210057,INDL,HIST_STD,C,I,USD,2016,2,20170228,6149479,DATATEC LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,1996,6,19960630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,1997,6,19970630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,1998,6,19980630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,1999,6,19990630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2000,6,20000630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2001,6,20010630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2002,6,20020630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2003,6,20030630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2004,6,20040630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2005,6,20050630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2006,6,20060630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2007,6,20070630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2008,6,20080630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2009,6,20090630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2010,6,20100630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2011,6,20110630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2012,6,20120630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2013,6,20130630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2014,6,20140630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2015,6,20150630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2016,6,20160630,6271606,DISTELL GROUP LTD,A,ZAF
210060,INDL,HIST_STD,C,I,ZAR,2017,6,20170630,6271606,DISTELL GROUP LTD,A,ZAF
210062,INDL,HIST_STD,C,I,ZAR,1997,6,19970630,6136802,DON GROUP LTD,I,ZAF
210062,INDL,HIST_STD,C,I,ZAR,1998,6,19980630,6136802,DON GROUP LTD,I,ZAF
210062,INDL,HIST_STD,C,I,ZAR,1999,6,19990630,6136802,DON GROUP LTD,I,ZAF
210062,INDL,HIST_STD,C,I,ZAR,2000,6,20000630,6136802,DON GROUP LTD,I,ZAF
210062,INDL,HIST_STD,C,I,ZAR,2001,6,20010630,6136802,DON GROUP LTD,I,ZAF
210062,INDL,HIST_STD,C,I,ZAR,2002,6,20020630,6136802,DON GROUP LTD,I,ZAF
210062,INDL,HIST_STD,C,I,ZAR,2003,6,20030630,6136802,DON GROUP LTD,I,ZAF
