globalcompanykey,industryformat,comparabilitystatus,isocurrencycode,datayearfiscal,fiscalyearendmonth,pricecloselastday,yearcheck,assetstotal,capitalexpenditures,debtincurrentliabilitiestotal,longtermdebttotal,cashdividendscashflow,dividendscommonordinary,dividendspreferredpreference,intangibleassetstotal,liabilitiestotal,operatingactivitiesnetcashflow,salesturnovernet,stockexchangecode,comsharesoutstandingissue,netincomelossconsolidated,companylegalname,gicsectors,sectorname,comp,size,roa,lev,dividend,roa_1,market_value_of_equity,growth_1,growth,tobins_q,tobins_q1
287290,INDL,,ZAR,2015,12,1.5,1,388.431,1.558,52.683998,32.02,8.6379995,0,0,26.361,209.287,18.92,864.56799,177,172.752,32.171001,KayDav Group Ltd,20,Industrials,.067865334,3.4215169,.082822949,.21806704,8.6379995,.064152874,259.12799,.13499241,.14925519,,
287290,INDL,,ZAR,2016,12,1.2,1,426.07599,2.52,63.880001,33.775002,9.5010004,0,0,26.361,229.099,17.587999,967.75201,177,172.752,27.334,KayDav Group Ltd,20,Industrials,.061869245,6.0546179,.064152874,.22919621,9.5010004,,207.3024,.11934749,.096915513,,
287301,FS,,ZAR,2015,2,13.29,1,1942.499,,538.46301,0,0,0,0,159.039,1122.71,,,177,127.1,194.17599,Calgro M3 Holdings Limited,60,Real Estate,.081873402,5.0311317,.099961951,.27720118,0,.061628792,1689.1589,,.46001515,,
287301,FS,,ZAR,2016,2,18.2,1,2744.7561,,571.646,0,0,0,0,159.69099,1721.674,,,177,128.14999,169.15601,Calgro M3 Holdings Limited,60,Real Estate,.058180396,7.9174476,.061628792,.20826842,0,,2332.3298,,.41300255,,
287377,INDL,,ZAR,2015,6,6,1,1280.106,15.662,0,0,89.750999,0,0,83.658997,294.29501,132.903,2150.7639,177,235,117.458,Arb Holdings Ltd,20,Industrials,.065353185,4.6140995,.091756471,0,89.750999,.094573639,1410,-.02972718,.03764642,,
287377,INDL,,ZAR,2016,6,5.5,1,1433.5601,19.943001,0,0,86.334999,0,0,78.002998,446.77802,120.458,2489.791,177,235,135.577,Arb Holdings Ltd,20,Industrials,.054412089,7.2679162,.094573639,0,86.334999,,1292.5,.15763101,.11987609,,
287409,INDL,,ZAR,2015,2,1.3,1,343.89401,19.353001,15.799,13.035,0,9.2950001,0,18.177,103.193,51.577999,491.711,177,108.964,28.347,Mazor Group Ltd,20,Industrials,.052856401,3.2997348,.082429469,.0838456,9.2950001,.13661127,141.6532,.30747077,.14299487,,
287409,INDL,,ZAR,2016,2,1.25,1,344.34201,6.1799998,11.23,3.95,9.2670002,0,0,17.190001,66.025002,61.168999,582.84497,177,108.862,47.041,Mazor Group Ltd,20,Industrials,.0499213,5.8416352,.13661127,.044084076,9.2670002,,136.0775,.18534052,.0013027213,,
287424,INDL,,ZAR,2015,8,32.7,1,5226.8711,59.271999,32.256001,747.91998,0,0,0,585.84998,2551.627,-260.203,3603.9529,177,148.88901,330.22601,Consolidated Infrastructure Group Ltd,20,Industrials,.11208426,6.0209694,.063178524,.14926253,0,.058469106,4868.6704,.36735412,.30945352,,
287424,INDL,,ZAR,2016,8,25.7,1,6756.0981,73.296997,105.284,1045.905,0,0,0,585.33002,3362.8259,-418.513,4531.6401,177,156.972,395.02301,Consolidated Infrastructure Group Ltd,20,Industrials,.086637288,8.8182011,.058469106,.17039259,0,,4034.1804,.25740826,.29257026,,
287447,FS,,ZAR,2015,12,1.6,1,443.91501,,7.1659999,11.699,0,0,0,34.43,186.728,,,177,109.301,6.5190001,Vunani Ltd,40,Financials,.077559896,3.5550344,.014685243,.042496875,0,.0071503427,174.88161,,-.053675778,,
287447,FS,,ZAR,2016,2,1.6,1,1284.2889,,35.790001,107.714,0,0,0,238.379,931.51001,,,177,143.45599,38.081001,Vunani Ltd,40,Financials,.18561165,7.1579604,.029651428,.11173809,0,,229.52959,,.33262321,,
288519,INDL,,ZAR,2015,2,.5600000000000001,1,427.332,31.443001,59.872002,51.250999,10.632,0,0,55.173,277.543,5.7329998,955.10602,177,237.287,29.391001,Insimbi Refractory & Alloy Supplies Ltd,20,Industrials,.12911038,3.5169625,.068777904,.26003903,10.632,.035967756,132.88072,-.0030374995,.11698879,,
288519,INDL,,ZAR,2016,2,1.1,1,822.15302,10.373,106.541,213.302,10.149,0,0,113.427,510.85999,61.595001,1342.526,177,386.89401,29.570999,Insimbi Refractory & Alloy Supplies Ltd,20,Industrials,.13796337,6.7119265,.035967756,.38903099,10.149,,425.5834,.40563035,.92392099,,
288695,INDL,,ZAR,2015,3,2,1,1494.811,405.54401,201.68201,189.605,0,0,0,504.56799,1001.968,470.18399,1032.08,177,291.99399,-121.811,Keaton Energy Holdings Ltd,10,Energy,.33754635,4.7691565,-.081489228,.26176351,0,,583.98798,-.28709042,-.20377347,,
288698,INDL,,ZAR,2015,9,195.76,1,12171.028,598.20001,574.45599,1300.265,466.60101,736.86902,0,699.466,5199.9922,1506.532,18748.201,177,185.19099,1175.4,Pioneer Food Group Ltd,30,Consumer Staples,.057469755,6.8662152,.096573599,.15403144,1203.47,.12491573,36252.988,.059304215,-.057254873,2.9642334,
288698,INDL,,ZAR,2016,9,173.87,1,13530.506,781.40802,679.50403,1333.287,637.948,809.21997,0,782.38397,5663.1899,1223.722,20599.725,177,185.606,1690.173,Pioneer Food Group Ltd,30,Consumer Staples,.057823703,9.512702,.12491573,.14875948,1447.168,,32271.316,.098757394,.11169784,,
288811,INDL,,ZAR,2015,6,2.65,1,13866,2468,1918,5601,0,0,0,220,10096,3216,9463,177,391.10501,243,Extract Group Ltd,15,Materials,.015866147,6.9965963,.017524881,.54226166,0,-.040531158,1036.4282,-.051613551,-.00072066876,,
288811,INDL,,ZAR,2016,6,2.6,1,11522,2303,92,2539,0,0,0,37,9893,2726,2964,177,391.34201,-467,Extract Group Ltd,15,Materials,.003211248,9.3520136,-.040531158,.22834577,0,,1017.4893,-.6867801,-.1690466,,
288883,FS,,ZAR,2015,6,16.25,1,2755.0061,,1.475,33.702,0,297,0,27.087999,2014.811,,,177,330.63,361.64301,Clientele Ltd,40,Financials,.0098322826,5.3805761,.13126759,.012768392,297,.14072911,5372.7378,,.040406227,,
288883,FS,,ZAR,2016,6,15,1,2916.8521,,10.211,88.721001,0,332,0,36.435001,2051.304,,,177,331.806,410.48599,Clientele Ltd,40,Financials,.012491207,7.97826,.14072911,.033917386,332,,4977.0898,,.058746129,,
288986,INDL,,ZAR,2015,6,5.85,1,3323.103,176.101,369.297,452.45499,132.811,0,0,52.933998,1007.094,-154.679,502.01199,177,470.07599,-47.891998,Grand Parade Investments Ltd,25,Consumer Discretionary,.015929088,5.5680556,-.01441183,.24728453,132.811,.062890902,2749.9446,2.7192686,.52770191,,
288986,INDL,,ZAR,2016,6,3.5,1,3224.7749,202.953,278.022,372.759,70.904999,0,0,133.48399,855.32098,-208.18201,772.34399,177,464.005,202.80901,Grand Parade Investments Ltd,25,Consumer Discretionary,.041393276,8.078618,.062890902,.20180665,70.904999,,1624.0176,.53849709,-.029589249,,
289223,INDL,,ZAR,2015,6,2.19,1,205.01801,2.546,.097999997,50.111,0,0,0,36.818001,89.692001,-.92699999,193.034,177,160.242,.34299999,Alaris Holdings Ltd,20,Industrials,.17958423,2.7824991,.0016730238,.24490044,0,.077351101,350.92999,.46098411,-.14401779,,
289223,INDL,,ZAR,2016,6,2.1,1,277.83701,2.711,.153,50.692001,0,0,0,65.795998,144.19099,54.176998,248.49899,177,158.117,21.490999,Alaris Holdings Ltd,20,Industrials,.23681509,5.6270347,.077351101,.18300298,0,,332.04572,.28733277,.35518345,,
291962,FS,,ZAR,2015,8,4.2,1,505.302,,12.054,20.108,0,0,0,294.23901,315.80701,,,177,90.364998,30.681,Efficient Group Ltd,40,Financials,.58230329,3.6845577,.060718145,.063649066,0,.071627423,379.53299,,.71325982,,
291962,FS,,ZAR,2016,8,6.8,1,524.073,,22.802999,28.603001,0,0,0,287.41501,304.043,,,177,90.338997,37.537998,Efficient Group Ltd,40,Financials,.5484255,6.261631,.071627423,.09808939,0,,614.30518,,.037148073,,
292072,INDL,,ZAR,2015,3,132.69,1,78703,13565,2467,26658,11658,0,0,9517,55679,24344,80077,177,1466.6479,12917,Vodacom Group Ltd,50,Telecommunication Services,.12092296,8.7328377,.16412336,.37006214,11658,.16537258,194609.52,.035482913,.10372053,3.3542974,
292072,INDL,,ZAR,2016,3,160.53,1,81138,11689,3762,27613,11657,0,0,9186,58142,25740,81278,177,1467.09,13418,Vodacom Group Ltd,50,Telecommunication Services,.11321452,11.303906,.16537258,.38668689,11657,,235511.95,.014998064,.0309391,,
292639,INDL,,ZAR,2015,3,9.44,1,1262.9611,36.59,18.208,231.30901,0,0,0,230.87801,352.36899,78.471001,874.25299,177,201.909,60.419998,Sephaku Holdings Ltd,15,Materials,.18280691,4.6006155,.047839954,.19756508,0,.0519659,1906.0209,.12745011,.035647754,,
292639,INDL,,ZAR,2016,3,4.5,1,1311.2061,28.535,35.803001,180.133,0,0,0,228.584,327.32599,60.780998,839.98499,177,202.96899,68.138,Sephaku Holdings Ltd,15,Materials,.1743311,7.1787028,.0519659,.16468503,0,,913.36047,-.039196897,.038199905,,
294998,INDL,,ZAR,2015,3,1.97,1,1019.969,169.644,233.923,21.440001,0,10,0,96.301003,634.90802,207.731,1589.87,177,224.75999,51.764999,Wescoal Holdings Ltd,20,Industrials,.09441562,4.386929,.050751541,.2503635,10,,442.77719,-.050467849,.23896471,,
294999,INDL,,ZAR,2015,2,3.29,1,1128.406,77.864998,43.626999,255.423,19.142,0,0,199.239,472.57999,-121.722,1062.829,177,374.91699,-75.806,Taste Holdings Ltd,25,Consumer Discretionary,.17656676,4.4879627,-.067179717,.26501986,19.142,-.099038288,1233.4769,.46859419,.47645518,,
294999,INDL,,ZAR,2016,2,2.1,1,1017.97,48.242001,62.966,257.94101,0,0,0,208.951,461.616,-99.558998,1097.614,177,376.58701,-100.818,Taste Holdings Ltd,25,Consumer Discretionary,.20526244,6.9255657,-.099038288,.31524211,0,,790.8327,.03272872,-.097869061,,
295796,INDL,,ZAR,2015,12,26.65,1,19759.301,2280.8999,0,366.89999,0,0,0,863.29999,5275,619.20001,3044.7,177,191.744,-3044.8,Royal Bafokeng Platinum Ltd,15,Materials,.043690816,7.350781,-.15409452,.018568471,0,.0082833366,5109.9775,-.19185138,-.15931822,,
295796,INDL,,ZAR,2016,12,35.61,1,20317.9,1219.7,0,434,0,0,0,863.29999,5504,585.29999,3342.2,177,192.278,168.3,Royal Bafokeng Platinum Ltd,15,Materials,.042489626,9.9192572,.0082833366,.021360476,0,,6847.0195,.097710781,.028270211,,
296273,INDL,,ZAR,2015,6,17.6,1,5474.8369,468.10599,573.57599,681.60101,71.624001,105.1,0,567.55701,2889.989,160.185,9266.251,177,187.731,350.345,Clover Holdings Ltd,30,Consumer Staples,.10366647,6.0673189,.06399186,.2292629,176.724,.059819885,3304.0657,.086282909,.18770537,,
296273,INDL,,ZAR,2016,6,18.51,1,5866.043,366.66501,343.01501,931.45502,108.755,124,0,612.19098,2977.3259,673.448,9818.7168,177,190.314,350.90601,Clover Holdings Ltd,30,Consumer Staples,.10436183,8.6769352,.059819885,.21726231,232.755,,3522.7122,.059621289,.071455292,,
296962,INDL,,ZAR,2015,6,42.47,1,32329,162,4,2031,1836,1723,0,68,14246,4505,12426,177,1481.793,3292,Rand Merchant Investment Holdings Ltd,40,Financials,.0021033746,7.8431211,.10182808,.06294658,3559,.08096537,62931.746,.085619427,.16433768,2.2817035,
296962,INDL,,ZAR,2016,6,41.2,1,36670,266,0,2397,1878,1753,0,113,16944,3883,13968,177,1482.051,2969,Rand Merchant Investment Holdings Ltd,40,Financials,.003081538,10.509714,.08096537,.065366782,3631,,61060.504,.12409464,.13427573,,
297991,INDL,,ZAR,2015,12,57.79,1,5180.6338,1009.99,28.183001,1561.25,0,0,0,475.146,2099.803,161.66,1383.739,177,356.86801,98.344002,Curro Holdings,25,Consumer Discretionary,.091715805,6.012084,.018983006,.30680281,0,.023447009,20623.402,.3827697,.27194011,2.982393,
297991,INDL,,ZAR,2016,12,50.2,1,7321.7441,1177.103,27.183001,1623.054,0,0,0,619.461,2357.811,403.56299,1761.077,177,407.15201,171.673,Curro Holdings,25,Consumer Discretionary,.084605664,8.8986034,.023447009,.2253885,0,,20439.031,.2726945,.41329119,,
298289,INDL,,ZAR,2015,12,46.94,1,8069.2002,979.20001,770,1331,75.800003,0,0,1066.5,4357.3999,983.5,9547.7002,177,164.50101,602.5,Mpact Ltd,15,Materials,.13216923,6.4552112,.074666634,.26037276,75.800003,.044891071,7721.6772,.10798171,.14249313,,
298289,INDL,,ZAR,2016,12,28.25,1,8712.2002,835.90002,990,1417,76.5,0,0,1126.1,4691.6001,850,10098.6,177,167.64,391.10001,Mpact Ltd,15,Materials,.12925552,9.0724792,.044891071,.27627924,76.5,,4735.8301,.057699699,.079685718,,
298363,INDL,,ZAR,2015,2,53.2,1,1318.113,73.5,130,0,121.619,0,0,594.40997,341.51001,222.972,1727.436,177,41.872002,218.776,Holdsport Ltd,25,Consumer Discretionary,.45095524,4.6433578,.16597666,.098625839,121.619,.13669059,2227.5906,.11819448,.054046884,,
298363,INDL,,ZAR,2016,2,52,1,1398.743,60.285999,0,160,138.811,0,0,608.74799,374.69101,215.01401,1828.6,177,41.889,191.19501,Holdsport Ltd,25,Consumer Discretionary,.43521073,7.243329,.13669059,.11438841,138.811,,2178.228,.058563061,.061170783,,
310887,FS,,ZAR,2015,9,9.6,1,9906.5029,,0,2408.033,0,645.80298,0,176.83,2559.967,,,177,422.10699,1223.255,Arrowhead Properties Ltd,60,Real Estate,.017849891,6.6603479,.12348,.24307598,645.80298,.071493164,4052.2271,,.27607724,,
310887,FS,,ZAR,2016,9,8.65,1,12427.649,,200,2890.6389,0,835.354,0,176.83,3243.688,,,177,1025.894,888.492,Arrowhead Properties Ltd,60,Real Estate,.014228757,9.4276791,.071493164,.24869055,835.354,,8873.9834,,.2544941,,
311541,FS,,ZAR,2015,8,11.2,1,15006.479,,1893.7,5370.7412,0,0,0,95.707001,7465.355,,,177,493.36301,608.341,Rebosis Property Fund Ltd,60,Real Estate,.0063777124,7.0756388,.040538557,.48408699,0,.089359984,5525.6655,,.91107857,,
311541,FS,,ZAR,2016,8,10.76,1,19101.906,,1223.203,8052.4839,0,0,0,315.90601,9639.6221,,,177,530.17798,1706.946,Rebosis Property Fund Ltd,60,Real Estate,.016537931,9.857543,.089359984,.48558959,0,,5704.7148,,.27291065,,
312061,FS,,ZAR,2015,6,9.800000000000001,1,4700.2559,,2.5239999,1614.854,0,231.42999,0,77.017998,1819.257,,,177,267.42401,351.90399,Texton Property Fund Ltd,60,Real Estate,.016385917,5.9147735,.074869111,.34410426,231.42999,.055622682,2620.7554,,1.0142627,,
312061,FS,,ZAR,2016,6,8,1,5823.02,,202.69099,1855.668,0,389.89401,0,.142,2228.696,,,177,357.362,323.892,Texton Property Fund Ltd,60,Real Estate,.000024385972,8.6695747,.055622682,.35348651,389.89401,,2858.896,,.23887299,,
312884,FS,,ZAR,2015,9,10,1,9703,,52,6640,0,0,0,229,7092,,,177,568.09998,401,Transaction Capital Ltd,40,Financials,.023600949,6.6395917,.041327424,.68968362,0,.041294742,5681,,.0013415893,,
312884,FS,,ZAR,2016,9,12.75,1,11091,,2186,5464,0,0,0,293,8113,,,177,571.84998,458,Transaction Capital Ltd,40,Financials,.026417816,9.3138895,.041294742,.68974847,0,,7291.0874,,.14304854,,
313318,FS,,ZAR,2015,8,11.72,1,5773.0659,,288.82199,1752.422,0,332.27899,0,48.481998,2169.095,,,177,192.98801,518.66498,Dipula Income Fund Ltd,60,Real Estate,.0083979638,6.1203599,.089842208,.35358056,332.27899,.09101963,2261.8193,,.32060924,,
313318,FS,,ZAR,2016,8,11.42,1,7317.6411,,255,2631.6641,0,384.63599,0,48.481998,2992.0371,,,177,206.828,666.04901,Dipula Income Fund Ltd,60,Real Estate,.0066253589,8.8980436,.09101963,.39448014,384.63599,,2361.9758,,.2675485,,
313404,INDL,,ZAR,2015,6,9.5,1,2563.989,,0,0,0,0,0,0,17.929001,-1.784,.77899998,177,880.10303,385.22,Capevin Holdings Ltd,30,Consumer Staples,0,5.3087211,.15024245,0,0,.1428822,8360.9785,-1.0049202,.10991113,,
313404,INDL,,ZAR,2016,6,8.98,1,2868.314,,0,0,0,0,0,0,12.11,9.3789997,-1.075,177,880.10303,409.83099,Capevin Holdings Ltd,30,Consumer Staples,0,7.9614797,.1428822,0,0,,7903.3252,-2.3799744,.11869199,,
313499,INDL,,ZAR,2015,2,.59,1,304.39001,15.294,23.648001,31.007,2.4660001,0,0,1,112.914,14.554,150.33,177,121.236,4.1199999,Gooderson Leisure Corporation Ltd,25,Consumer Discretionary,.0032852588,3.1777112,.013535266,.17955583,2.4660001,,71.529243,.1715609,.031914465,,
313603,FS,,ZAR,2015,3,23.99,1,2976.0569,,223.89799,92.983002,0,0,0,131.02299,896.82898,,,177,119.163,44.721001,Niveus Investments Ltd,40,Financials,.044025704,5.457756,.015026931,.10647679,0,.13333914,2858.7205,,.043219849,,
313603,FS,,ZAR,2016,3,23,1,2378.1541,,0,205.623,0,0,0,78.424004,496.39899,,,177,119.163,317.10101,Niveus Investments Ltd,40,Financials,.03297684,7.7740798,.13333914,.08646328,0,,2740.749,,-.20090437,,
314534,INDL,,USD,2015,12,13.4,1,180.577,18.396999,11.4,22.054001,0,0,0,3.905,62.311001,28.295,119.868,177,148.265,19.966,Master Drilling Group Limited,15,Materials,.021625124,5.1961575,.11056779,.1852617,0,.099695206,1986.751,-.09214294,.058146827,,
314534,INDL,,USD,2016,12,15,1,212.608,16.364,11.391,19.757,0,0,0,4.5149999,66.291,19.579,118.103,177,148.265,21.195999,Master Drilling Group Limited,15,Materials,.021236265,5.3594503,.099695206,.14650436,0,,2223.9751,-.014724526,.17738143,,
314654,FS,,ZAR,2015,6,4.58,1,1972.072,,47.812,11.561,0,0,0,703.84198,630.14801,,,177,506.48999,98.760002,Torre Industries Ltd,20,Industrials,.3569048,5.0462413,.050079308,.030106913,0,.011541632,2319.7241,,1.0610453,,
314654,FS,,ZAR,2016,6,2.07,1,2426,,143,171,0,0,0,736,818,,,177,525.05798,28,Torre Industries Ltd,20,Industrials,.30338004,7.7939992,.011541632,.12943116,0,,1086.87,,.23017819,,
316279,FS,,ZAR,2015,6,22.2,1,23300.682,,524.66803,8935.1982,0,0,0,1879.719,11336.231,,,177,700.995,978.65399,ATTACQ Ltd,60,Real Estate,.080672272,7.5156393,.042001087,.40599096,0,.050229613,15562.089,,.26189139,1.1486425,
316279,FS,,ZAR,2016,6,18.81,1,27629.678,,377.129,10522.966,0,0,0,1439.671,14158.357,,,177,701.39502,1387.828,ATTACQ Ltd,60,Real Estate,.052105963,10.226645,.050229613,.39450675,0,,13193.24,,.18578839,,
316676,INDL,,ZAR,2015,6,14.5,1,3647.707,45.917999,88.989998,798.258,62.487,0,0,2054.4561,1823.469,93.750999,2816.717,177,269.96701,209.836,Ascendis Health (Pty) Ltd,35,Health Care,.56321847,5.6612554,.057525452,.24323444,62.487,.027742187,3914.5217,.7409215,.42679557,,
316676,INDL,,ZAR,2016,6,24,1,5721.7192,95.880997,601.37598,1056.198,57.066002,0,0,3008.1799,3266.676,-506.21301,3918.4319,177,432.23599,158.733,Ascendis Health (Pty) Ltd,35,Health Care,.52574754,8.6520243,.027742187,.2896986,57.066002,,10373.664,.39113438,.56857973,,
317423,FS,,ZAR,2015,3,8.5,1,2219.3679,,6.5300002,627.23297,0,0,0,.014,663.336,,,177,182.18201,81.542999,Safari Investments RSA Ltd,60,Real Estate,6.3081025e-06,5.1643791,.036741544,.28556013,0,.058824439,1548.5471,,.23449373,,
317423,FS,,ZAR,2016,3,7.3,1,2650.7009,,49.830002,898.43298,0,0,0,0,987.15997,,,177,191.258,155.92599,Safari Investments RSA Ltd,60,Real Estate,0,7.8825793,.058824439,.35774046,0,,1396.1833,,.19434948,,
317512,INDL,,ZAR,2015,6,2.58,1,293.20099,28.268,12.4,15.001,0,0,0,51.249001,67.771004,26.333,180.144,177,221.61501,15.854,Advanced Health Ltd,35,Health Care,.17479137,3.1402597,.054072123,.093454666,0,-.041715745,571.76672,.15631838,.18448293,,
317512,INDL,,ZAR,2016,6,1.7,1,438.94699,161.395,17.063,102.87,0,0,0,56.894001,195.45599,4.3340001,241.192,177,221.61501,-18.311001,Advanced Health Ltd,35,Health Care,.12961474,6.0843787,-.041715745,.27322888,0,,376.74551,.33888447,.49708563,,
317814,FS,,ZAR,2015,2,7.22,1,39683.664,,270.651,3.4630001,0,0,0,871.08698,37838.008,,,177,1276.788,292.92401,PSG Konsult Ltd,40,Financials,.02195077,8.0480967,.007381476,.006907477,0,.010344896,9218.4092,,1.0123582,1.2137282,
317814,FS,,ZAR,2016,2,6.88,1,47063.012,,37.791,0,0,0,0,973.16101,44712.512,,,177,1313.111,486.862,PSG Konsult Ltd,40,Financials,.020677831,10.759243,.010344896,.00080298731,0,,9034.2031,,.18595429,,
318215,INDL,,ZAR,2015,3,10.3,1,289257,183,713,72,352,0,0,4815,283101,6955,6736,177,1280,746,Alexander Forbes Group Holdings Ltd,40,Financials,.016646096,10.034472,.0025790215,.0027138495,352,.0017389237,13184,.10898913,.055116415,,
318215,INDL,,ZAR,2016,3,6.7,1,294435,125,725,75,509,0,0,3980,287316,-260,4889,177,1282,512,Alexander Forbes Group Holdings Ltd,40,Financials,.013517415,12.592813,.0017389237,.0027170682,509,,8589.4004,-.27419832,.017901037,,
318385,FS,,ZAR,2015,12,17.4,1,818.10699,,0,0,0,0,0,305.54199,104.478,,,177,166.16299,84.241997,Anchor Group Ltd,40,Financials,.37347436,4.1663942,.10297186,0,0,.11010373,2891.2361,,1.1660405,,
318385,FS,,ZAR,2016,12,9.99,1,1256.506,,15,29.976,0,0,0,588.38702,179.01401,,,177,193.45599,138.34599,Anchor Group Ltd,40,Financials,.46827236,7.1360903,.11010373,.035794497,0,,1932.6254,,.53587002,,
318391,INDL,,ZAR,2015,9,3.6,1,2082.0859,58.323002,0,0,0,0,0,12.784,567.51898,163.819,3468.312,177,233.24899,126.916,Quantum Foods Holdings Ltd,30,Consumer Staples,.0061399965,5.1005268,.060956176,0,0,.040314574,839.69635,-.026013082,.017315136,,
318391,INDL,,ZAR,2016,9,2.61,1,2266.0291,98.759003,.083999999,6.3179998,23.267,13.908,0,15.559,669.88098,-42.061001,3913.0779,177,231.80299,91.353996,Quantum Foods Holdings Ltd,30,Consumer Staples,.0068661962,7.7257843,.040314574,.0028252064,37.174999,,605.0058,.12823698,.088345595,,
318455,INDL,,ZAR,2015,9,22.48,1,2477.9629,175.882,182.22301,621.77301,0,0,0,351.68301,1459.806,51.421001,3022.604,177,220.063,169.728,Rhodes Food Group Holdings Ltd,30,Consumer Staples,.14192425,5.2745934,.068494968,.32445845,0,.092567824,4947.0161,.23663078,.47415218,,
318455,INDL,,ZAR,2016,9,27.6,1,3104.729,228.55299,349.61499,687.23102,57.040001,0,0,369.194,1851.347,140.25301,4145.9019,177,220.063,287.39801,Rhodes Food Group Holdings Ltd,30,Consumer Staples,.11891343,8.0406818,.092567824,.33395702,57.040001,,6073.7388,.37163249,.25293604,,
318727,INDL,,USD,2015,3,3.5,1,156.548,53.442001,3.691,52.332001,0,0,0,32.377998,77.294998,12.28,50.750999,177,135.256,2.3199999,Montauk Holdings Ltd,55,Utilities,.20682473,5.0533628,.014819735,.35786468,0,.22081332,473.396,.72458202,.543805,,
318727,INDL,,USD,2016,3,14,1,190.772,15.236,11.433,35.837002,0,0,0,23.398001,68.042999,25.374001,89.133003,177,135.94,42.125,Montauk Holdings Ltd,55,Utilities,.12264903,5.2510791,.22081332,.24778269,0,,1903.16,.75628072,.21861665,,
318745,INDL,,ZAR,2015,2,10.65,1,11229.881,73.280998,399.73599,465.423,0,0,0,0,3460.637,58.928001,273.71399,177,800,-5.092,Oakbay Resources and Energy Ltd,15,Materials,0,6.7857347,-.00045343314,.077040799,0,-.059102602,8520,.65838021,.460518,2.3282108,
318799,FS,,ZAR,2015,2,18.4,1,13757.896,,883.59998,5230.2261,0,0,0,536.87,7266.96,,,177,327.67999,833.138,Pivotal Fund Ltd (The),,Others,.03902268,6.9887695,.060557079,.44438669,0,,6029.312,,.33440259,,
318800,FS,,ZAR,2015,2,10.83,0,5656.418,,17.235001,190.073,0,0,0,625.66498,1070.585,,,177,,,Ascion Ltd,60,Real Estate,.11061152,6.0999475,,.03665005,0,,,,,,
318800,FS,,ZAR,2016,2,9.5,1,6834.3711,,13.957,287.599,0,0,0,625.46399,1437.92,,,177,,,Ascion Ltd,60,Real Estate,.091517419,8.8297195,,.044123445,0,,,,.20825072,,
318806,INDL,,ZAR,2015,2,9.1,1,667.34003,157.33701,8.2690001,7.789,150,0,0,156.795,206.845,261.38599,1005.481,177,299.89801,259.487,Cartrack Holdings Ltd,45,Information Technology,.23495518,3.9627011,.38883775,.024062695,150,.3195911,2729.0718,.19175044,.21295071,,
318806,INDL,,ZAR,2016,2,9.75,1,803.82397,264.98999,88.543999,18.122999,164.321,0,0,104.088,342.047,386.651,1140.989,177,298.76599,256.89499,Cartrack Holdings Ltd,45,Information Technology,.12949103,6.6893802,.3195911,.13269944,164.321,,2912.9685,.13476932,.20451935,,
319477,INDL,,ZAR,2015,3,16.8,1,3697.241,236.187,72.456001,19.473,204.509,0,0,176.739,874.617,544.35602,4174.5171,177,319.54599,445.76401,Novus Holdings Ltd,20,Industrials,.047802944,5.6747437,.12056667,.024864217,204.509,.071347512,5368.3726,-.020407632,.049843423,,
319477,INDL,,ZAR,2016,3,11.5,1,3599.551,243.71899,22.834,60.436001,223.68201,0,0,197.66901,717.086,475.03101,4312.4639,177,347.332,256.819,Novus Holdings Ltd,20,Industrials,.054914907,8.1885643,.071347512,.02313344,223.68201,,3994.3181,.033044968,-.026422389,,
319687,,,USD,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319788,FS,,ZAR,2015,2,,1,577.58698,,15.517,157.142,0,0,0,82.704002,211.375,,,177,302.742,57.949001,Nvest Financial Holdings Ltd,40,Financials,.14318883,3.8182604,.10032948,.2989316,0,.099829733,,,3.3432167,,
319788,FS,,ZAR,2016,2,3.58,1,610.82001,,17.368,155.297,0,0,0,82.603996,215.502,,,177,302.742,60.978001,Nvest Financial Holdings Ltd,40,Financials,.13523459,6.4148026,.099829733,.28267738,0,,1083.8164,,.057537712,,
319911,FS,,ZAR,2016,9,9.25,1,2661.5691,,0,149.39,0,222.474,0,.119,202.67799,,,177,240.235,256.39301,Indluplace Properties Ltd,60,Real Estate,.000044710469,7.8866711,.096331522,.056128543,222.474,,2222.1738,,.35775289,,
320485,FS,,ZAR,2015,9,,1,27904.199,,7.599,0,0,41.068001,0,1.54,27760.893,,,177,,,Sygnia Ltd,40,Financials,.000055188826,7.6959338,,.0002723246,41.068001,.0018156426,,,.29095161,,
320485,FS,,ZAR,2016,9,14.7,1,39823.367,,.49200001,0,0,0,0,32.609001,39401.883,,,177,137.17799,72.305,Sygnia Ltd,40,Financials,.00081884087,10.592209,.0018156426,.000012354556,0,,2016.5165,,.42714602,,
320620,INDL,,ZAR,2015,6,,1,126.31,3.2190001,3.677,17.392,43.5,43.5,0,3.5239999,58.042999,54.155998,293.776,177,,,Trellidor Holdings Ltd,20,Industrials,.027899612,2.2981405,,.1668039,87,.24761406,,-.0057702074,-.00045896636,,
320620,INDL,,ZAR,2016,6,4.89,1,216.894,7.2459998,2.5369999,23.367001,19.966999,0,0,4.257,67.898003,51.736,313.44199,177,108.34,53.706001,Trellidor Holdings Ltd,20,Industrials,.0196271,5.3794088,.24761406,.11943161,19.966999,,529.78259,.066942111,.71715623,,
